3	12	1	3	5801	4	0	2	3	2	4	1	49	1	2	1	1	1	1	1	1
3	24	3	4	1525	0	3	4	0	2	3	0	34	1	1	1	1	2	1	1	1
0	36	3	6	4473	1	0	4	3	2	2	0	31	1	1	1	1	1	0	1	1
2	6	3	6	1068	1	0	4	3	2	4	0	28	1	1	1	1	2	0	1	1
1	24	1	9	6615	1	4	2	3	2	4	2	75	1	0	2	0	1	1	1	1
3	18	1	2	1864	2	2	4	0	2	2	3	30	1	1	2	1	1	0	1	0
2	60	3	4	7408	2	1	4	0	2	2	1	24	1	1	1	0	1	0	1	0
3	48	1	9	11590	2	2	2	0	2	4	0	24	0	2	2	3	1	0	1	0
1	24	4	3	4110	1	0	3	3	2	4	2	23	0	2	2	1	2	0	1	0
1	6	1	3	3384	1	2	1	1	2	4	3	44	1	2	1	0	1	1	1	0
2	13	3	6	2101	1	1	2	0	1	4	1	23	1	1	1	3	1	0	1	1
1	15	3	1	1275	4	2	4	0	2	2	0	24	1	2	1	1	1	0	1	0
1	24	3	3	4169	1	2	4	3	2	4	1	28	1	1	1	1	1	0	1	1
2	10	3	3	1521	1	2	4	1	2	2	0	31	1	1	1	3	1	0	1	1
2	24	1	2	5743	1	1	2	0	2	4	2	24	1	0	2	1	1	1	1	1
1	21	3	3	3599	1	3	1	0	2	4	0	26	1	2	1	3	1	0	1	1
2	18	3	6	3213	3	1	1	2	2	3	3	25	1	2	1	1	1	0	1	1
2	18	3	0	4439	1	0	1	3	0	1	3	33	0	1	1	0	1	1	1	1
0	10	3	4	3949	1	1	1	3	1	1	1	37	1	1	1	3	2	0	1	1
3	15	1	6	1459	1	2	4	0	2	2	0	43	1	1	1	3	1	0	1	1
2	13	1	6	882	1	1	4	3	1	4	3	23	1	1	2	1	1	0	1	1
2	24	3	6	3758	3	4	1	0	2	4	2	23	1	2	1	2	1	0	1	1
3	6	2	0	1743	2	2	1	3	2	2	3	34	1	1	2	3	1	0	1	1
2	9	1	2	1136	0	0	4	3	2	3	2	32	1	0	2	1	2	0	1	0
3	9	3	1	1236	1	1	1	0	2	4	3	23	1	2	1	1	1	1	1	1
2	9	3	3	959	1	2	1	0	2	2	0	29	1	1	1	1	1	0	0	0
3	18	1	9	3229	4	4	2	3	2	4	2	38	1	1	1	0	1	1	1	1
1	12	4	6	6199	1	2	4	3	2	2	1	28	1	2	2	1	1	1	1	0
3	10	3	2	727	3	0	4	3	2	4	2	46	1	0	1	1	1	1	1	1
2	24	3	4	1246	1	1	4	3	2	2	3	23	2	1	1	3	1	0	1	0
3	12	1	6	2331	4	0	1	3	0	4	3	49	1	1	1	1	1	1	1	1
3	36	2	6	4463	1	2	4	3	2	2	0	26	1	1	2	0	1	1	1	0
3	12	3	6	776	1	2	4	2	2	2	3	28	1	1	1	1	1	0	1	1
1	30	3	3	2406	1	3	4	0	2	4	3	23	1	2	1	1	1	0	1	0
2	18	3	2	1239	4	2	4	3	2	4	2	61	1	0	1	1	1	0	1	1
0	12	3	6	3399	4	0	2	3	2	3	0	37	1	1	1	0	1	0	1	1
0	12	2	4	2247	1	2	2	0	2	2	0	36	2	1	2	1	1	1	1	1
3	6	3	3	1766	1	2	1	2	2	2	1	21	1	2	1	1	1	0	1	1
1	18	3	3	2473	1	4	4	3	2	1	0	25	1	1	1	2	1	0	1	0
3	12	3	0	1542	1	3	2	3	2	4	0	36	1	1	1	1	1	1	1	1
3	18	1	9	3850	1	3	3	3	2	1	0	27	1	1	2	1	1	0	1	1
1	18	3	3	3650	1	1	1	0	2	4	0	22	1	2	1	1	1	0	1	1
1	36	3	3	3446	1	0	4	3	2	2	0	42	1	1	1	1	2	0	1	0
2	18	3	3	3001	1	3	2	0	2	4	3	40	1	2	1	1	1	0	1	1
3	36	3	4	3079	4	2	4	3	2	4	3	36	1	1	1	1	1	0	1	1
3	18	1	6	6070	1	0	3	3	2	4	0	33	1	1	2	1	1	1	1	1
3	10	1	3	2146	1	1	1	0	2	3	3	23	1	2	2	1	1	0	1	1
3	60	1	4	13756	4	0	2	3	2	4	2	63	0	0	1	0	1	1	1	1
2	60	0	5	14782	2	0	3	0	2	4	2	60	0	0	2	0	1	1	1	0
1	48	0	0	7685	1	3	2	0	1	4	0	37	1	2	1	1	1	0	1	0
3	18	2	6	2320	1	4	2	2	2	3	3	34	1	1	2	1	1	0	1	1
3	7	2	6	846	4	0	3	3	2	4	2	36	1	0	1	1	1	0	1	1
2	36	3	4	14318	1	0	4	3	2	2	2	57	1	0	1	0	1	1	1	0
3	6	1	4	362	2	2	4	0	2	4	0	52	1	1	2	3	1	0	1	1
1	20	3	3	2212	4	3	4	3	2	4	0	39	1	1	1	1	1	1	1	1
2	18	3	9	12976	1	4	3	0	2	4	2	38	1	0	1	0	1	1	1	0
3	22	3	4	1283	4	3	4	0	2	4	1	25	1	2	1	1	1	0	1	1
0	12	3	4	1330	1	1	4	3	2	1	3	26	1	1	1	1	1	0	1	1
3	30	2	0	4272	2	2	2	3	2	2	1	26	1	1	2	3	1	0	1	1
3	18	1	6	2238	1	2	2	0	2	1	0	25	1	1	2	1	1	0	1	1
3	18	3	6	1126	4	1	4	0	2	2	3	21	1	2	1	1	1	1	1	1
2	18	1	3	7374	1	4	4	3	2	4	1	40	2	1	2	0	1	1	1	1
2	15	1	0	2326	3	2	2	3	2	4	0	27	0	1	1	1	1	0	1	1
3	9	3	0	1449	1	3	3	0	2	2	0	27	1	1	2	1	1	0	1	1
3	18	3	4	1820	1	2	2	2	2	2	1	30	1	1	1	0	1	1	1	1
2	12	3	3	983	0	1	1	0	2	4	3	19	1	2	1	3	1	0	1	1
1	36	3	4	3249	1	3	2	3	2	4	2	39	0	0	1	0	2	1	1	1
1	6	1	6	1957	1	3	1	0	2	4	0	31	1	1	1	1	1	0	1	1
3	9	1	3	2406	1	4	2	3	2	3	0	31	1	1	1	0	1	0	1	1
2	39	2	2	11760	2	3	2	3	2	3	2	32	1	2	1	1	1	1	1	1
1	12	3	3	2578	1	4	3	0	2	4	2	55	1	0	1	0	1	0	1	1
1	36	1	3	2348	1	2	3	2	2	2	1	46	1	1	2	1	1	1	1	1
2	12	3	4	1223	1	0	1	1	2	1	3	46	1	2	2	1	1	0	1	0
3	24	1	6	1516	0	2	4	0	2	1	3	43	1	1	2	3	1	0	1	1
3	18	3	6	1473	1	1	3	2	2	4	3	39	1	1	1	1	1	1	1	1
2	18	1	0	1887	4	2	4	2	2	4	3	28	0	1	2	1	1	0	1	1
3	24	2	0	8648	1	1	2	3	2	2	0	27	0	1	2	1	1	1	1	0
3	14	2	4	802	1	2	4	3	2	2	0	27	1	1	2	3	1	0	1	1
2	18	2	4	2899	4	0	4	3	2	4	0	43	1	1	1	1	2	0	1	1
2	24	3	6	2039	1	1	1	2	2	1	1	22	1	1	1	1	1	1	1	0
3	24	1	9	2197	4	3	4	3	2	4	0	43	1	1	2	1	2	1	1	1
1	15	3	6	1053	1	1	4	2	2	2	3	27	1	1	1	1	1	0	0	1
3	24	3	6	3235	3	0	3	1	2	2	0	26	1	1	1	0	1	1	1	1
0	12	1	4	939	3	3	4	2	2	2	3	28	1	1	3	1	1	1	1	0
2	24	3	6	1967	1	0	4	0	2	4	0	20	1	1	1	1	1	1	1	1
3	33	1	9	7253	1	3	3	3	2	2	0	35	1	1	2	0	1	1	1	1
3	12	1	0	2292	1	4	4	3	2	2	0	42	2	1	2	0	1	1	1	0
3	10	3	4	1597	3	2	3	3	2	2	2	40	1	2	1	3	2	0	0	1
1	24	3	4	1381	4	2	4	0	2	2	1	35	1	1	1	1	1	0	1	0
3	36	1	9	5842	1	0	2	3	2	2	1	35	1	1	2	1	2	1	1	1
1	12	3	4	2579	1	1	4	3	2	1	3	33	1	1	1	3	2	0	1	0
1	18	2	2	8471	4	2	1	0	2	2	0	23	1	2	2	1	1	1	1	1
3	21	3	4	2782	3	3	1	0	2	2	0	31	0	1	1	0	1	0	1	1
2	18	3	4	1042	4	2	4	0	2	2	1	33	1	1	1	1	1	0	1	0
3	15	3	4	3186	0	3	2	0	2	3	0	20	1	2	1	1	1	0	1	1
2	12	3	9	2028	4	2	4	3	2	2	0	30	1	1	1	1	1	0	1	1
2	12	1	4	958	1	3	2	3	2	3	3	47	1	1	2	3	2	0	1	1
3	21	2	3	1591	2	3	4	3	2	3	3	34	1	1	2	0	1	0	1	1
2	12	3	3	2762	4	0	1	0	2	2	1	25	0	1	1	1	1	1	1	0
2	18	3	9	2779	1	2	1	2	2	3	0	21	1	2	1	1	1	1	1	1
3	28	1	6	2743	1	0	4	3	2	2	0	29	1	1	2	1	1	0	1	1
3	18	1	6	1149	0	2	4	3	2	3	3	46	1	1	2	1	1	0	1	1
3	9	3	3	1313	1	0	1	3	2	4	0	20	1	1	1	1	1	0	1	1
1	18	1	7	1190	1	4	2	0	2	4	2	55	1	0	3	2	2	0	1	0
3	5	3	0	3448	1	3	1	3	2	4	3	74	1	1	1	3	1	0	1	1
2	24	3	5	11328	1	2	2	3	0	3	0	29	0	1	2	0	1	1	1	0
1	6	1	3	1872	1	4	4	3	2	4	2	36	1	0	3	0	1	1	1	1
3	24	1	7	2058	1	2	4	1	2	2	3	33	1	1	2	1	1	1	1	1
1	9	3	3	2136	1	2	3	3	2	2	3	25	1	1	1	1	1	0	1	1
2	12	3	6	1484	4	2	2	2	2	1	3	25	1	1	1	1	1	1	1	0
3	6	3	7	660	3	3	2	2	2	4	3	23	1	2	1	3	1	0	1	1
3	24	1	4	1287	0	0	4	0	2	4	3	37	1	1	2	1	1	1	1	1
1	42	1	7	3394	1	4	4	3	0	4	0	65	1	1	2	2	1	0	1	1
0	12	0	0	609	1	1	4	0	2	1	3	26	1	1	1	2	1	0	1	0
3	12	3	4	1884	1	0	4	3	2	4	0	39	1	1	1	0	1	1	1	1
1	12	3	3	1620	1	2	2	0	0	3	1	30	1	1	1	1	1	0	1	1
2	20	2	5	2629	1	2	2	3	2	3	0	29	0	1	2	1	1	1	1	1
3	12	3	2	719	1	0	4	3	2	4	0	41	0	1	1	3	2	0	1	0
2	48	1	3	5096	1	2	2	0	2	3	0	30	1	1	1	0	1	1	1	0
3	9	1	2	1244	4	0	4	0	2	4	1	41	1	2	2	3	1	0	1	1
1	36	3	4	1842	1	1	4	0	2	4	0	34	1	1	1	1	1	1	1	0
2	7	3	6	2576	1	2	2	3	1	2	3	35	1	1	1	1	1	0	1	1
0	12	3	3	1424	4	0	3	0	2	4	3	55	1	1	1	0	1	1	1	1
2	15	2	7	1512	0	2	3	2	2	3	1	61	2	1	2	1	1	0	1	0
3	36	1	9	11054	4	2	4	3	2	2	0	30	1	1	1	0	1	1	1	1
3	6	3	6	518	1	2	3	0	2	1	3	29	1	1	1	1	1	0	1	1
3	12	4	3	2759	1	0	2	3	2	4	1	34	1	1	2	1	1	0	1	1
3	24	3	9	2670	1	0	4	3	2	4	0	35	1	1	1	0	1	1	1	1
1	24	3	4	4817	1	3	2	3	0	3	1	31	1	1	1	1	1	1	1	0
3	24	3	9	2679	1	1	4	0	2	1	2	29	1	1	1	0	1	1	1	1
1	11	1	4	3905	1	2	2	3	2	2	3	36	1	2	2	1	2	0	1	1
1	12	3	9	3386	1	0	3	3	2	4	2	35	1	0	1	1	1	1	1	0
1	6	3	1	343	1	1	4	0	2	1	3	27	1	1	1	1	1	0	1	1
3	18	3	6	4594	1	1	3	3	2	2	0	32	1	1	1	1	1	1	1	1
1	36	3	3	3620	1	2	1	3	1	2	1	37	1	1	1	1	2	0	1	1
1	15	3	4	1721	1	1	2	3	2	3	3	36	1	1	1	1	1	0	1	1
2	12	3	3	3017	1	1	3	0	2	1	3	34	1	2	1	0	1	0	1	1
2	12	3	8	754	4	0	4	3	2	4	1	38	1	1	2	1	1	0	1	1
3	18	3	0	1950	1	3	4	3	2	1	0	34	2	1	2	1	1	1	1	1
1	24	3	9	2924	1	2	3	3	1	4	2	63	0	1	1	1	2	1	1	1
1	24	2	6	1659	1	1	4	0	2	2	0	29	1	2	1	3	1	1	1	0
3	48	2	6	7238	4	0	3	3	2	3	0	32	0	1	2	1	2	0	1	1
3	33	2	0	2764	1	2	2	0	2	2	0	26	1	1	2	1	1	1	1	1
3	24	2	9	4679	1	3	3	3	2	3	0	35	1	1	2	3	1	1	1	1
2	24	3	6	3092	2	1	3	2	2	2	0	22	1	2	1	1	1	1	1	0
1	6	3	2	448	1	1	4	0	2	4	1	23	1	1	1	1	1	0	1	0
1	9	3	4	654	1	2	4	3	2	3	0	28	1	1	1	3	1	0	1	0
3	6	3	8	1238	4	4	4	3	2	4	1	36	1	1	1	0	2	1	1	1
2	18	1	6	1245	1	2	4	2	2	2	0	33	1	1	1	1	1	0	1	0
1	18	4	3	3114	1	1	1	0	2	4	1	26	1	2	1	1	1	0	1	0
3	39	3	9	2569	3	2	4	3	2	4	0	24	1	1	1	1	1	0	1	1
0	24	3	6	5152	1	3	4	3	2	2	0	25	0	1	1	1	1	0	1	1
2	12	3	0	1037	2	3	3	3	2	4	3	39	1	1	1	3	1	0	1	1
1	15	1	3	1478	1	0	4	3	2	4	0	44	1	1	2	1	2	1	1	1
2	12	1	6	3573	1	2	1	0	2	1	3	23	1	1	1	3	1	0	1	1
2	24	3	4	1201	1	1	4	3	2	1	1	26	1	1	1	1	1	0	1	1
1	30	3	3	3622	0	0	4	0	2	4	1	57	1	2	2	1	1	1	1	1
3	15	2	3	960	0	3	3	0	2	2	1	30	1	1	2	1	1	0	1	1
3	12	1	4	1163	3	2	4	3	2	4	3	44	1	1	1	1	1	1	1	1
2	6	2	4	1209	1	4	4	3	2	4	1	47	1	1	1	0	1	1	1	0
3	12	3	6	3077	1	2	2	3	2	4	0	52	1	1	1	1	1	1	1	1
3	24	3	4	3757	1	0	4	0	0	4	2	62	1	0	1	1	1	1	1	1
3	10	3	4	1418	2	2	3	3	2	2	3	35	1	2	1	3	1	0	0	1
3	6	3	4	3518	1	2	2	3	1	3	1	26	1	2	1	1	1	0	1	1
3	12	1	6	1934	1	0	2	3	2	2	2	26	1	1	2	1	1	0	1	1
2	27	4	0	8318	1	0	2	0	2	4	2	42	1	0	2	0	1	1	1	0
3	6	1	6	1237	2	2	1	0	2	1	1	27	1	1	2	1	1	0	1	1
2	6	3	6	368	4	0	4	3	2	4	1	38	1	1	1	1	1	0	1	1
1	12	1	4	2122	1	2	3	3	2	2	3	39	1	2	2	3	2	0	0	1
1	24	3	3	2996	4	2	2	2	2	4	0	20	1	1	1	1	1	0	1	0
2	36	3	3	9034	2	1	4	3	0	1	2	29	1	2	1	0	1	1	1	0
3	24	1	3	1585	1	3	4	3	2	3	1	40	1	1	2	1	1	0	1	1
2	18	3	6	1301	1	0	4	2	1	2	3	32	1	1	1	3	1	0	1	1
0	6	1	4	1323	2	0	2	1	2	4	0	28	1	1	2	1	2	1	1	1
1	24	3	4	3123	1	1	4	0	2	1	1	27	1	1	1	1	1	0	1	0
1	36	3	9	5493	1	0	2	3	2	4	2	42	1	0	1	1	2	0	1	1
0	9	3	6	1126	2	0	2	1	2	4	3	49	1	1	1	1	1	0	1	1
2	24	1	6	1216	2	1	4	3	2	4	2	38	0	1	2	1	2	0	1	0
1	24	3	4	1207	1	1	4	0	2	4	1	24	1	2	1	1	1	0	1	0
3	10	3	4	1309	4	2	4	3	1	4	1	27	1	1	1	3	1	0	1	0
0	15	1	9	2360	3	2	2	3	2	2	0	36	1	1	1	1	1	1	1	1
2	15	0	4	6850	2	4	1	3	2	2	1	34	1	1	1	0	2	1	1	0
3	24	3	6	1413	1	2	4	2	2	2	1	28	1	1	1	1	1	0	1	1
3	39	3	9	8588	2	0	4	3	2	2	0	45	1	1	1	0	1	1	1	1
1	12	3	4	759	1	3	4	3	2	2	3	26	1	1	1	1	1	0	1	0
3	36	3	9	4686	1	2	2	3	2	2	2	32	1	0	1	0	1	1	1	1
0	15	3	0	2687	1	3	2	3	2	4	1	26	1	2	1	1	1	1	1	1
2	12	2	6	585	1	2	4	2	0	4	3	20	1	2	2	1	1	0	1	1
3	24	3	4	2255	4	1	4	3	2	1	1	54	1	1	1	1	1	0	1	1
1	6	1	4	609	1	3	4	0	2	3	1	37	1	1	2	1	1	0	0	1
1	6	1	4	1361	1	1	2	3	2	4	3	40	1	1	1	3	2	0	0	1
3	36	1	3	7127	1	1	2	0	2	4	1	23	1	2	2	1	1	1	1	0
1	6	3	4	1203	2	0	3	3	2	2	1	43	1	1	1	1	1	1	1	1
3	6	1	6	700	4	0	4	3	2	4	2	36	1	0	2	1	1	0	1	1
3	24	1	7	5507	1	0	3	3	2	4	2	44	1	0	2	1	1	0	1	1
1	18	3	6	3190	1	2	2	0	2	2	3	24	1	1	1	1	1	0	1	0
1	48	4	3	7119	1	2	3	3	2	4	2	53	1	0	2	1	2	0	1	0
3	24	3	9	3488	2	3	3	0	2	4	0	23	1	1	1	1	1	0	1	1
2	18	3	6	1113	1	2	4	0	1	4	3	26	1	1	1	3	2	0	1	1
2	26	3	9	7966	1	1	2	3	2	3	0	30	1	1	2	1	1	0	1	1
3	15	1	2	1532	2	2	4	0	2	3	0	31	1	1	1	1	1	0	1	1
3	4	1	6	1503	1	3	2	3	2	1	3	42	1	1	2	3	2	0	1	1
1	36	3	6	2302	1	2	4	1	2	4	0	31	1	2	1	1	1	0	1	0
1	6	3	4	662	1	1	3	3	2	4	3	41	1	1	1	3	2	1	1	1
2	36	3	2	2273	1	3	3	3	2	1	0	32	1	1	2	1	2	0	1	1
2	15	3	4	2631	2	2	2	0	2	4	0	28	1	2	2	1	1	1	1	0
3	12	2	9	1503	1	2	4	2	2	4	3	41	1	2	1	1	1	0	1	1
3	24	3	6	1311	2	3	4	2	2	3	1	26	1	1	1	1	1	1	1	1
3	24	3	6	3105	4	1	4	3	2	2	0	25	1	1	2	1	1	0	1	1
0	21	1	2	2319	1	1	2	1	2	1	0	33	1	2	1	1	1	0	1	0
1	6	3	4	1374	4	4	4	0	2	3	1	75	1	1	1	0	1	1	1	1
2	18	1	3	3612	1	0	3	0	2	4	1	37	1	1	1	1	1	1	1	1
1	48	3	4	7763	1	0	4	3	2	4	2	42	0	0	1	0	1	0	1	0
0	18	3	3	3049	1	1	1	0	2	1	1	45	2	1	1	3	1	0	1	1
2	12	3	6	1534	1	1	1	2	2	1	3	23	1	2	1	1	1	0	1	0
3	24	2	4	2032	1	0	4	3	2	4	2	60	1	0	2	1	1	1	1	1
1	30	3	3	6350	4	0	4	3	2	4	1	31	1	1	1	1	1	0	1	0
0	18	3	3	2864	1	2	2	3	2	1	3	34	1	1	1	3	2	0	1	0
3	12	1	4	1255	1	0	4	3	2	4	3	61	1	1	2	3	1	0	1	1
1	24	2	4	1333	1	4	4	3	2	2	3	43	1	0	2	1	2	0	1	0
3	24	1	4	2022	1	2	4	0	2	4	0	37	1	1	1	1	1	1	1	1
3	24	3	6	1552	1	3	3	3	2	1	0	32	0	1	1	1	2	0	1	1
1	12	0	6	626	1	2	4	0	2	4	3	24	0	1	1	3	1	0	1	0
3	48	1	9	8858	4	3	2	3	2	1	2	35	1	0	2	1	1	1	1	1
3	12	1	7	996	4	3	4	0	2	4	3	23	1	1	2	1	1	0	1	1
3	6	0	6	1750	3	0	2	3	2	4	1	45	0	1	1	3	2	0	1	1
1	48	3	6	6999	1	3	1	2	1	1	3	34	1	1	2	1	1	1	1	0
2	12	1	4	1995	2	1	4	3	2	1	0	27	1	1	1	1	1	0	1	1
2	9	3	2	1199	1	3	4	0	2	4	1	67	1	1	2	0	1	1	1	1
2	12	3	6	1331	1	1	2	3	2	1	0	22	2	1	1	1	1	0	1	0
2	18	4	4	2278	2	1	3	0	2	3	0	28	1	1	2	1	1	0	1	0
3	21	4	4	5003	4	2	1	0	2	4	1	29	0	1	2	1	1	1	1	0
1	24	0	3	3552	1	3	3	3	2	4	0	27	0	1	1	1	1	0	1	0
2	18	1	3	1928	1	1	2	3	2	2	3	31	1	1	2	3	1	0	1	0
1	24	3	9	2964	4	0	4	3	2	4	2	49	0	0	1	1	2	1	1	1
1	24	0	6	1546	1	3	4	3	1	4	0	24	0	2	1	3	1	0	1	0
0	6	2	6	683	1	1	2	0	2	1	1	29	0	1	1	1	1	0	1	1
2	36	3	4	12389	4	2	1	3	2	4	2	37	1	0	1	1	1	1	1	0
2	24	2	0	4712	4	2	4	3	2	2	1	37	0	1	2	0	1	1	1	1
2	24	2	6	1553	2	3	3	0	2	2	1	23	1	2	2	1	1	1	1	1
1	12	3	4	1372	1	3	2	1	2	3	0	36	1	1	1	1	1	0	1	0
3	24	1	6	2578	0	0	2	3	2	2	0	34	1	1	1	1	1	0	1	1
2	48	3	6	3979	4	3	4	3	2	1	0	41	1	1	2	1	2	1	1	1
1	48	3	6	6758	1	2	3	0	2	2	0	31	1	1	1	1	1	1	1	0
1	24	3	3	3234	1	1	4	0	2	4	3	23	1	2	1	3	1	1	1	0
3	30	1	6	5954	1	3	3	3	0	2	0	38	1	1	1	1	1	0	1	1
3	24	3	9	5433	4	4	2	0	2	4	1	26	1	2	1	0	1	1	1	1
1	15	3	0	806	1	2	4	0	2	4	1	22	1	1	1	3	1	0	1	1
2	9	3	6	1082	1	0	4	3	2	4	0	27	1	1	2	3	1	0	1	1
3	15	1	3	2788	1	3	2	0	0	3	0	24	0	1	2	1	1	0	1	1
2	12	3	6	2930	1	3	2	0	2	1	3	27	1	1	1	1	1	0	1	1
3	24	1	2	1927	4	2	3	0	2	2	0	33	1	1	2	1	1	1	1	1
2	36	1	4	2820	1	1	4	1	2	4	0	27	1	1	2	1	1	0	1	0
3	24	3	8	937	1	1	4	2	2	3	0	27	1	1	2	3	1	0	1	1
2	18	1	4	1056	1	0	3	3	1	3	3	30	0	1	2	1	1	0	1	0
2	12	1	4	3124	1	1	1	3	2	3	3	49	0	1	2	3	2	0	1	1
3	9	3	3	1388	1	2	4	0	2	2	3	26	1	2	1	1	1	0	1	1
2	36	3	7	2384	1	1	4	3	2	1	2	33	1	2	1	3	1	0	1	0
3	12	3	4	2133	4	0	4	0	2	4	2	52	1	0	1	0	1	1	1	1
1	18	3	3	2039	1	2	1	0	2	4	3	20	0	2	1	1	1	0	1	0
1	9	1	4	2799	1	2	2	3	2	2	3	36	1	2	2	1	2	0	1	1
1	12	3	3	1289	1	2	4	3	1	1	1	21	1	1	1	3	1	0	1	1
1	18	3	1	1217	1	2	4	2	2	3	3	47	1	1	1	3	1	1	1	0
1	12	1	3	2246	1	0	3	3	2	3	1	60	1	1	2	1	1	0	1	0
1	12	1	6	385	1	3	4	0	2	3	3	58	1	1	4	3	1	1	1	1
2	24	2	4	1965	4	2	4	0	2	4	0	42	1	2	2	1	1	1	1	1
3	21	3	0	1572	0	0	4	0	2	4	3	36	0	1	1	3	1	0	1	1
2	24	3	4	2718	1	2	3	0	2	4	1	20	1	2	1	3	1	1	1	0
1	24	0	5	1358	4	0	4	3	2	3	0	40	2	1	1	0	1	1	1	0
2	6	0	4	931	2	1	1	0	2	1	1	32	2	1	1	3	1	0	1	0
1	24	3	4	1442	1	3	4	0	2	4	0	23	1	2	2	1	1	0	1	0
2	24	4	0	4241	1	2	1	3	2	4	3	36	1	1	3	3	1	1	1	0
3	18	1	4	2775	1	3	2	3	2	2	1	31	0	1	2	1	1	0	1	0
3	24	2	0	3863	1	2	1	3	2	2	2	32	1	0	1	1	1	0	1	1
2	7	3	6	2329	1	1	1	0	1	1	3	45	1	1	1	1	1	0	1	1
2	9	3	3	918	1	2	4	0	2	1	1	30	1	1	1	1	1	0	1	0
2	24	0	2	1837	1	3	4	0	2	4	2	34	0	0	1	3	1	0	1	0
3	36	3	3	3349	1	2	4	0	2	2	0	28	1	1	1	0	1	1	1	0
0	10	3	3	1275	1	1	4	0	2	2	1	23	1	1	1	1	1	0	1	1
1	24	0	3	2828	3	2	4	3	2	4	3	22	2	1	1	1	1	1	1	1
3	24	1	0	4526	1	2	3	3	2	2	3	74	1	1	1	0	1	1	1	1
2	36	3	6	2671	2	2	4	0	0	4	2	50	1	0	1	1	1	0	1	0
3	18	3	6	2051	1	1	4	3	2	1	3	33	1	1	1	1	1	0	1	1
3	15	3	9	1300	4	0	4	3	2	4	2	45	0	0	1	1	2	0	1	1
1	12	3	1	741	2	4	4	0	2	3	1	22	1	1	1	1	1	0	1	0
0	10	3	4	1240	2	0	1	0	2	4	2	48	1	0	1	3	2	0	1	0
1	21	3	6	3357	0	1	4	0	2	2	0	29	0	1	1	1	1	0	1	1
1	24	0	9	3632	1	2	1	0	1	4	0	22	0	2	1	1	1	0	0	1
3	18	2	3	1808	1	3	4	0	2	1	3	22	1	1	1	1	1	0	1	0
2	48	4	0	12204	4	2	2	3	2	2	0	48	0	1	1	0	1	1	1	1
2	60	2	6	9157	4	2	2	3	2	2	2	27	1	0	1	0	1	0	1	1
1	6	1	4	3676	1	2	1	3	2	3	3	37	1	2	3	1	2	0	1	1
2	30	3	3	3441	2	2	2	0	0	4	0	21	1	2	1	1	1	0	1	0
3	12	3	4	640	1	2	4	1	2	2	3	49	1	1	1	3	1	0	1	1
2	21	1	0	3652	1	3	2	3	2	3	1	27	1	1	2	1	1	0	1	1
3	18	1	4	1530	1	2	3	3	2	2	1	32	0	1	2	1	1	0	1	0
3	48	3	0	3914	4	2	4	1	2	2	3	38	0	1	1	1	1	0	1	0
1	12	3	3	1858	1	1	4	0	2	1	0	22	1	2	1	1	1	0	1	1
1	18	3	6	2600	1	2	4	3	2	4	2	65	1	0	2	1	1	0	1	0
3	15	3	6	1979	4	0	4	3	2	2	0	35	1	1	1	1	1	0	1	1
0	6	3	3	2116	1	2	2	3	2	2	3	41	1	1	1	1	1	1	1	1
2	9	0	4	1437	2	3	2	3	2	3	2	29	1	1	1	1	1	0	1	0
3	42	1	3	4042	3	2	4	3	2	4	3	36	1	1	2	1	1	1	1	1
3	9	3	2	3832	4	0	1	3	2	4	3	64	1	1	1	3	1	0	1	1
1	24	3	6	3660	1	2	2	0	2	4	0	28	1	1	1	1	1	0	1	1
1	18	0	3	1553	1	2	4	3	2	3	0	44	0	1	1	1	1	0	1	0
2	15	3	6	1444	4	1	4	3	2	1	1	23	1	1	1	1	1	0	1	1
3	9	3	3	1980	1	1	2	0	0	2	0	19	1	2	2	1	1	0	1	0
2	24	3	4	1355	1	1	3	0	2	4	0	25	1	1	1	3	1	1	1	0
3	12	3	2	1393	1	0	4	3	2	4	1	47	0	1	3	1	2	1	1	1
3	24	3	6	1376	3	3	4	0	2	1	0	28	1	1	1	1	1	0	1	1
3	60	2	6	15653	1	3	2	3	2	4	0	21	1	1	2	1	1	1	1	1
3	12	3	6	1493	1	1	4	0	2	3	0	34	1	1	1	1	2	0	1	1
1	42	2	6	4370	1	3	3	3	2	2	1	26	0	1	2	1	2	1	1	0
1	18	3	2	750	1	4	4	0	2	1	3	27	1	1	1	2	1	0	1	0
2	15	3	7	1308	1	0	4	3	2	4	0	38	1	1	2	3	1	0	1	1
3	15	3	2	4623	2	2	3	3	2	2	1	40	1	1	1	0	1	1	1	0
3	24	1	6	1851	1	3	4	2	1	2	0	33	1	1	2	1	1	1	1	1
1	18	1	6	1880	1	3	4	2	2	1	1	32	1	1	2	0	1	1	1	1
3	36	2	0	7980	4	1	4	3	2	4	0	27	1	2	2	1	1	1	1	0
1	30	4	3	4583	1	2	2	1	1	2	3	32	1	1	2	1	1	0	1	1
3	12	3	4	1386	3	2	2	0	2	2	1	26	1	1	1	1	1	0	1	0
0	24	3	4	947	1	3	4	3	2	3	2	38	0	0	1	1	2	0	1	0
1	12	3	2	684	1	2	4	3	2	4	0	40	1	2	1	3	2	0	1	0
1	48	3	2	7476	1	3	4	3	2	1	2	50	1	0	1	0	1	1	1	1
2	12	3	3	1922	1	2	4	3	2	2	1	37	1	1	1	3	1	0	1	0
